quizzes,solutions
510800006090003570040001302001697008000205064009000100030506820000700005680020043,513872496892463571746951382451697238378215964269384157137546829924738615685129743
002003408000500000400800753503029071047000200209006000070635000300040090180007604,652973418738514926491862753563429871847351269219786345974635182326148597185297634
270050800500000312009040000800003605041008009002690070900067520730000001000801060,273156894564789312189342756897213645641578239352694178918467523736925481425831967
600007052040030079009400800010049000876000030030000025021703080090501200500080001,683917452142835679759426813215349768876152934934678125421793586398561247567284391
005089200200600830003400060010025340009010005037006190000004720840007000091030050,165389274274651839983472561618925347429713685537846192356194728842567913791238456
200800900050020003007340005006009070083010006900000251040083102800070000005206004,231865947458927613697341825126459378583712496974638251749583162862174539315296784
601004009420700100000006030005002800100300006000890007008670020290045070003009054,631524789429738165857916432975462813184357296362891547548673921296145378713289654
062840900509000081034000002000360000410200078903001000700500030000182690000730205,162847953579623481834915762257368149416259378983471526721596834345182697698734215
019004003000000060007209004270040805003080010040965020500097000002000108631000740,819654273425873961367219584276341895953782416148965327584197632792436158631528749
670230089400506020000018400030000006902407005010090800386700004500000001000300270,671234589498576123253918467834152796962487315715693842386721954527849631149365278
000010402004925000000300087069800100000050073130097000280000060041270035507600041,356718492874925316912364587769832154428156973135497628283541769641279835597683241
540002300200060780709300600600950000020078401000000030008504027100030004005106090,546782319231469785789315642614953278923678451857241936368594127192837564475126893
750020901300708460060000000007050004690400513000016800200000000100840759970305020,758624931321798465469531287817253694692487513543916872285179346136842759974365128
008060090430021600070900080506009870100000200000218500040005003700040020903700460,258367194439821657671954382526439871184576239397218546842695713765143928913782465
160000930029405007537001008000709140040003000018200700005000280002050009380060004,164827935829435617537691428253789146746513892918246753695374281472158369381962574
040036098007005106010000000200050604074900010006007300020080000080070960709243500,542136798937825146618794253291358674374962815856417329125689437483571962769243581
850600010040500730000014080083079060200080005901200000006093100700006300015740098,852637419149528736637914582583479261264381975971265843426893157798156324315742698
000678200061000908200000340904000820020300017700010600000005009000246005180730000,439678251561423978278951346914567823826394517753812694642185739397246185185739462
800060047000180520095020016030005090008410000726000001000007600400800972509036080,812569347647183529395724816134675298958412763726398451281947635463851972579236184
508200040100060090090003086400098032006450000700000500630045908012000003800030700,568219347173864295294573186451798632326451879789326514637145928912687453845932761
007008009240069000000003150096045280700100000083000406008000300000091704002700560,357218649241569873869473152196345287724186935583927416478652391635891724912734568
501064000000050006920078030290000001103090645000307080000000100004620790680000402,531964827847253916926178534298546371173892645465317289752489163314625798689731452
006037428000002003500400090064753000200010000073920080091000000000840905380000170,916537428748192653532486791864753219259618347173924586491375862627841935385269174
530048000080000007400720093060094000200010070104530206305000029001300508040600700,537948162982163457416725893768294315253816974194537286375481629621379548849652731
200150087017000000050706402008090060930500208001040030000830590603200000400907100,264159387817423659359786412548392761936571248721648935172834596693215874485967123
090001280001009047080523001009285600007000300400000090200910005005300816600400020,596741283321869547784523961139285674867194352452637198278916435945372816613458729
